,seconds of week [s],SV,pr [m],sat x ECEF [m],sat y ECEF [m],sat z ECEF [m]
2058,343,1,30104034.159926314,15000000.0,-25000000.0,-7500000.0
2059,343,2,25317958.75157965,-20000000.0,4000000.0,15000000.0
2060,343,3,17029346.226261914,8000000.0,15000000.0,-1000000.0
2061,343,4,40078094.83451981,2000000.0,-40000000.0,-1500000.0
2062,343,5,22392883.03301008,-1200000.0,-10000000.0,20000000.0
2063,343,6,25722415.49799681,800000.0,-25000000.0,6000000.0
2064,344,1,30104025.234274477,15000000.0,-25000000.0,-7500000.0
2065,344,2,25317976.147643153,-20000000.0,4000000.0,15000000.0
2066,344,3,17029336.78985849,8000000.0,15000000.0,-1000000.0
2067,344,4,40078088.80761924,2000000.0,-40000000.0,-1500000.0
2068,344,5,22392878.7570695,-1200000.0,-10000000.0,20000000.0
2069,344,6,25722405.872431405,800000.0,-25000000.0,6000000.0
2070,345,1,30104033.29046277,15000000.0,-25000000.0,-7500000.0
2071,345,2,25317956.3215113,-20000000.0,4000000.0,15000000.0
2072,345,3,17029343.31614076,8000000.0,15000000.0,-1000000.0
2073,345,4,40078094.947438896,2000000.0,-40000000.0,-1500000.0
2074,345,5,22392872.194869664,-1200000.0,-10000000.0,20000000.0
2075,345,6,25722420.249616705,800000.0,-25000000.0,6000000.0
2076,346,1,30104017.485840738,15000000.0,-25000000.0,-7500000.0
2077,346,2,25317955.13183067,-20000000.0,4000000.0,15000000.0
2078,346,3,17029316.15520888,8000000.0,15000000.0,-1000000.0
2079,346,4,40078113.66694386,2000000.0,-40000000.0,-1500000.0
2080,346,5,22392872.692773726,-1200000.0,-10000000.0,20000000.0
2081,346,6,25722407.806520462,800000.0,-25000000.0,6000000.0
2082,347,1,30104014.5188177,15000000.0,-25000000.0,-7500000.0
2083,347,2,25317962.88914221,-20000000.0,4000000.0,15000000.0
2084,347,3,17029341.852309633,8000000.0,15000000.0,-1000000.0
2085,347,4,40078089.25275183,2000000.0,-40000000.0,-1500000.0
2086,347,5,22392884.14922213,-1200000.0,-10000000.0,20000000.0
2087,347,6,25722416.696761936,800000.0,-25000000.0,6000000.0
2088,348,1,30104024.196435668,15000000.0,-25000000.0,-7500000.0
2089,348,2,25317972.47563112,-20000000.0,4000000.0,15000000.0
2090,348,3,17029349.60404892,8000000.0,15000000.0,-1000000.0
2091,348,4,40078096.276834585,2000000.0,-40000000.0,-1500000.0
2092,348,5,22392875.059019007,-1200000.0,-10000000.0,20000000.0
2093,348,6,25722405.827719588,800000.0,-25000000.0,6000000.0
2094,349,1,30104029.677832447,15000000.0,-25000000.0,-7500000.0
2095,349,2,25317963.23844441,-20000000.0,4000000.0,15000000.0
2096,349,3,17029357.565462384,8000000.0,15000000.0,-1000000.0
2097,349,4,40078079.93377498,2000000.0,-40000000.0,-1500000.0
2098,349,5,22392889.37096468,-1200000.0,-10000000.0,20000000.0
2099,349,6,25722409.720928036,800000.0,-25000000.0,6000000.0
2100,350,1,30104022.360866576,15000000.0,-25000000.0,-7500000.0
2101,350,2,25317961.036987532,-20000000.0,4000000.0,15000000.0
2102,350,3,17029345.120296944,8000000.0,15000000.0,-1000000.0
2103,350,4,40078096.272220604,2000000.0,-40000000.0,-1500000.0
2104,350,5,22392888.93648783,-1200000.0,-10000000.0,20000000.0
2105,350,6,25722415.46322728,800000.0,-25000000.0,6000000.0
2106,351,1,30104031.33448833,15000000.0,-25000000.0,-7500000.0
2107,351,2,25317978.004073653,-20000000.0,4000000.0,15000000.0
2108,351,3,17029337.91959532,8000000.0,15000000.0,-1000000.0
2109,351,4,40078090.94252509,2000000.0,-40000000.0,-1500000.0
2110,351,5,22392875.62693761,-1200000.0,-10000000.0,20000000.0
2111,351,6,25722413.60638806,800000.0,-25000000.0,6000000.0
2112,352,1,30104034.777088102,15000000.0,-25000000.0,-7500000.0
2113,352,2,25317974.296775706,-20000000.0,4000000.0,15000000.0
2114,352,3,17029347.54575989,8000000.0,15000000.0,-1000000.0
2115,352,4,40078077.41179543,2000000.0,-40000000.0,-1500000.0
2116,352,5,22392864.647933748,-1200000.0,-10000000.0,20000000.0
2117,352,6,25722400.545492202,800000.0,-25000000.0,6000000.0
2118,353,1,30104030.706997886,15000000.0,-25000000.0,-7500000.0
2119,353,2,25317963.478382125,-20000000.0,4000000.0,15000000.0
2120,353,3,17029345.025384996,8000000.0,15000000.0,-1000000.0
2121,353,4,40078100.05434136,2000000.0,-40000000.0,-1500000.0
2122,353,5,22392886.73817484,-1200000.0,-10000000.0,20000000.0
2123,353,6,25722401.697185382,800000.0,-25000000.0,6000000.0
2124,354,1,30104023.58161171,15000000.0,-25000000.0,-7500000.0
2125,354,2,25317957.91335324,-20000000.0,4000000.0,15000000.0
2126,354,3,17029337.124680676,8000000.0,15000000.0,-1000000.0
2127,354,4,40078093.59686765,2000000.0,-40000000.0,-1500000.0
2128,354,5,22392881.06619091,-1200000.0,-10000000.0,20000000.0
2129,354,6,25722400.799126837,800000.0,-25000000.0,6000000.0
2130,355,1,30104027.970086586,15000000.0,-25000000.0,-7500000.0
2131,355,2,25317970.969715044,-20000000.0,4000000.0,15000000.0
2132,355,3,17029346.225550078,8000000.0,15000000.0,-1000000.0
2133,355,4,40078081.146530494,2000000.0,-40000000.0,-1500000.0
2134,355,5,22392878.212245062,-1200000.0,-10000000.0,20000000.0
2135,355,6,25722409.93878277,800000.0,-25000000.0,6000000.0
2136,356,1,30104025.88050359,15000000.0,-25000000.0,-7500000.0
2137,356,2,25317974.1998661,-20000000.0,4000000.0,15000000.0
2138,356,3,17029349.183992624,8000000.0,15000000.0,-1000000.0
2139,356,4,40078076.84763348,2000000.0,-40000000.0,-1500000.0
2140,356,5,22392872.2848664,-1200000.0,-10000000.0,20000000.0
2141,356,6,25722389.90712946,800000.0,-25000000.0,6000000.0
2142,357,1,30104037.971250348,15000000.0,-25000000.0,-7500000.0
2143,357,2,25317968.64216327,-20000000.0,4000000.0,15000000.0
2144,357,3,17029333.406651825,8000000.0,15000000.0,-1000000.0
2145,357,4,40078098.5237718,2000000.0,-40000000.0,-1500000.0
2146,357,5,22392879.41052149,-1200000.0,-10000000.0,20000000.0
2147,357,6,25722414.404769413,800000.0,-25000000.0,6000000.0
2148,358,1,30104030.950678073,15000000.0,-25000000.0,-7500000.0
2149,358,2,25317978.76225877,-20000000.0,4000000.0,15000000.0
2150,358,3,17029350.876371127,8000000.0,15000000.0,-1000000.0
2151,358,4,40078098.25717874,2000000.0,-40000000.0,-1500000.0
2152,358,5,22392881.626430452,-1200000.0,-10000000.0,20000000.0
2153,358,6,25722396.227909826,800000.0,-25000000.0,6000000.0
2154,359,1,30104034.84672974,15000000.0,-25000000.0,-7500000.0
2155,359,2,25317982.703257013,-20000000.0,4000000.0,15000000.0
2156,359,3,17029355.272119503,8000000.0,15000000.0,-1000000.0
2157,359,4,40078085.62225716,2000000.0,-40000000.0,-1500000.0
2158,359,5,22392884.60641742,-1200000.0,-10000000.0,20000000.0
2159,359,6,25722394.450198527,800000.0,-25000000.0,6000000.0
2160,360,1,30104023.97140717,15000000.0,-25000000.0,-7500000.0
2161,360,2,25317971.933190323,-20000000.0,4000000.0,15000000.0
2162,360,3,17029332.899705276,8000000.0,15000000.0,-1000000.0
2163,360,4,40078077.30281886,2000000.0,-40000000.0,-1500000.0
2164,360,5,22392879.847686317,-1200000.0,-10000000.0,20000000.0
2165,360,6,25722419.1821131,800000.0,-25000000.0,6000000.0
2166,361,1,30104018.225302402,15000000.0,-25000000.0,-7500000.0
2167,361,2,25317976.82720167,-20000000.0,4000000.0,15000000.0
2168,361,3,17029339.641323987,8000000.0,15000000.0,-1000000.0
2169,361,4,40078092.73341506,2000000.0,-40000000.0,-1500000.0
2170,361,5,22392873.285126355,-1200000.0,-10000000.0,20000000.0
2171,361,6,25722402.2876033,800000.0,-25000000.0,6000000.0
2172,362,1,30104004.722280495,15000000.0,-25000000.0,-7500000.0
2173,362,2,25317975.879337277,-20000000.0,4000000.0,15000000.0
2174,362,3,17029348.995835733,8000000.0,15000000.0,-1000000.0
2175,362,4,40078086.139882274,2000000.0,-40000000.0,-1500000.0
2176,362,5,22392876.873526327,-1200000.0,-10000000.0,20000000.0
2177,362,6,25722390.448494893,800000.0,-25000000.0,6000000.0
2178,363,1,30104012.913503036,15000000.0,-25000000.0,-7500000.0
2179,363,2,25317959.97193676,-20000000.0,4000000.0,15000000.0
2180,363,3,17029352.13581529,8000000.0,15000000.0,-1000000.0
2181,363,4,40078090.991716795,2000000.0,-40000000.0,-1500000.0
2182,363,5,22392878.326177724,-1200000.0,-10000000.0,20000000.0
2183,363,6,25722406.358642757,800000.0,-25000000.0,6000000.0
2184,364,1,30104019.133284964,15000000.0,-25000000.0,-7500000.0
2185,364,2,25317966.882121515,-20000000.0,4000000.0,15000000.0
2186,364,3,17029342.20621647,8000000.0,15000000.0,-1000000.0
2187,364,4,40078087.59169809,2000000.0,-40000000.0,-1500000.0
2188,364,5,22392877.162253078,-1200000.0,-10000000.0,20000000.0
2189,364,6,25722393.82529911,800000.0,-25000000.0,6000000.0
2190,365,1,30104022.27387143,15000000.0,-25000000.0,-7500000.0
2191,365,2,25317997.162170004,-20000000.0,4000000.0,15000000.0
2192,365,3,17029362.543663114,8000000.0,15000000.0,-1000000.0
2193,365,4,40078097.26520245,2000000.0,-40000000.0,-1500000.0
2194,365,5,22392871.98630913,-1200000.0,-10000000.0,20000000.0
2195,365,6,25722393.976791926,800000.0,-25000000.0,6000000.0
2196,366,1,30104010.555194113,15000000.0,-25000000.0,-7500000.0
2197,366,2,25317982.030195285,-20000000.0,4000000.0,15000000.0
2198,366,3,17029356.383372072,8000000.0,15000000.0,-1000000.0
2199,366,4,40078087.028913125,2000000.0,-40000000.0,-1500000.0
2200,366,5,22392869.54840013,-1200000.0,-10000000.0,20000000.0
2201,366,6,25722412.027193356,800000.0,-25000000.0,6000000.0
2202,367,1,30104001.045369722,15000000.0,-25000000.0,-7500000.0
2203,367,2,25317972.783676058,-20000000.0,4000000.0,15000000.0
2204,367,3,17029356.986540295,8000000.0,15000000.0,-1000000.0
2205,367,4,40078073.71091582,2000000.0,-40000000.0,-1500000.0
2206,367,5,22392860.99737031,-1200000.0,-10000000.0,20000000.0
2207,367,6,25722382.75900479,800000.0,-25000000.0,6000000.0
2208,368,1,30104019.07024846,15000000.0,-25000000.0,-7500000.0
2209,368,2,25317983.757491834,-20000000.0,4000000.0,15000000.0
2210,368,3,17029362.52571573,8000000.0,15000000.0,-1000000.0
2211,368,4,40078083.20513708,2000000.0,-40000000.0,-1500000.0
2212,368,5,22392861.733357586,-1200000.0,-10000000.0,20000000.0
2213,368,6,25722387.13962926,800000.0,-25000000.0,6000000.0
2214,369,1,30104017.56181844,15000000.0,-25000000.0,-7500000.0
2215,369,2,25317972.68814042,-20000000.0,4000000.0,15000000.0
2216,369,3,17029356.09895097,8000000.0,15000000.0,-1000000.0
2217,369,4,40078079.8573657,2000000.0,-40000000.0,-1500000.0
2218,369,5,22392869.338257235,-1200000.0,-10000000.0,20000000.0
2219,369,6,25722381.93746484,800000.0,-25000000.0,6000000.0
2220,370,1,30104006.413811978,15000000.0,-25000000.0,-7500000.0
2221,370,2,25317980.079319168,-20000000.0,4000000.0,15000000.0
2222,370,3,17029360.93962645,8000000.0,15000000.0,-1000000.0
2223,370,4,40078067.08687106,2000000.0,-40000000.0,-1500000.0
2224,370,5,22392858.240870748,-1200000.0,-10000000.0,20000000.0
2225,370,6,25722397.471200585,800000.0,-25000000.0,6000000.0
2226,371,1,30104006.69898585,15000000.0,-25000000.0,-7500000.0
2227,371,2,25317973.73644164,-20000000.0,4000000.0,15000000.0
2228,371,3,17029353.307254698,8000000.0,15000000.0,-1000000.0
2229,371,4,40078072.406614594,2000000.0,-40000000.0,-1500000.0
2230,371,5,22392872.254406873,-1200000.0,-10000000.0,20000000.0
2231,371,6,25722385.40342142,800000.0,-25000000.0,6000000.0
2232,372,1,30103993.73846213,15000000.0,-25000000.0,-7500000.0
2233,372,2,25317981.61156827,-20000000.0,4000000.0,15000000.0
2234,372,3,17029366.691292,8000000.0,15000000.0,-1000000.0
2235,372,4,40078094.55423624,2000000.0,-40000000.0,-1500000.0
2236,372,5,22392867.21689908,-1200000.0,-10000000.0,20000000.0
2237,372,6,25722384.341579,800000.0,-25000000.0,6000000.0
2238,373,1,30104009.46204574,15000000.0,-25000000.0,-7500000.0
2239,373,2,25317973.512541987,-20000000.0,4000000.0,15000000.0
2240,373,3,17029367.58090352,8000000.0,15000000.0,-1000000.0
2241,373,4,40078083.88964198,2000000.0,-40000000.0,-1500000.0
2242,373,5,22392864.2404745,-1200000.0,-10000000.0,20000000.0
2243,373,6,25722392.37070183,800000.0,-25000000.0,6000000.0
2244,374,1,30104005.396293577,15000000.0,-25000000.0,-7500000.0
2245,374,2,25317981.810580257,-20000000.0,4000000.0,15000000.0
2246,374,3,17029359.57460339,8000000.0,15000000.0,-1000000.0
2247,374,4,40078076.31108412,2000000.0,-40000000.0,-1500000.0
2248,374,5,22392872.724139668,-1200000.0,-10000000.0,20000000.0
2249,374,6,25722386.325252116,800000.0,-25000000.0,6000000.0
2250,375,1,30104014.350268167,15000000.0,-25000000.0,-7500000.0
2251,375,2,25317972.574162245,-20000000.0,4000000.0,15000000.0
2252,375,3,17029364.67710132,8000000.0,15000000.0,-1000000.0
2253,375,4,40078066.019442,2000000.0,-40000000.0,-1500000.0
2254,375,5,22392859.249760404,-1200000.0,-10000000.0,20000000.0
2255,375,6,25722394.24397191,800000.0,-25000000.0,6000000.0
2256,376,1,30104017.117218237,15000000.0,-25000000.0,-7500000.0
2257,376,2,25317958.736300264,-20000000.0,4000000.0,15000000.0
2258,376,3,17029352.468246594,8000000.0,15000000.0,-1000000.0
2259,376,4,40078076.91474134,2000000.0,-40000000.0,-1500000.0
2260,376,5,22392861.92136052,-1200000.0,-10000000.0,20000000.0
2261,376,6,25722389.97768046,800000.0,-25000000.0,6000000.0
2262,377,1,30104008.10081817,15000000.0,-25000000.0,-7500000.0
2263,377,2,25317985.849065017,-20000000.0,4000000.0,15000000.0
2264,377,3,17029351.564079978,8000000.0,15000000.0,-1000000.0
2265,377,4,40078060.965847425,2000000.0,-40000000.0,-1500000.0
2266,377,5,22392873.02871121,-1200000.0,-10000000.0,20000000.0
2267,377,6,25722393.36291368,800000.0,-25000000.0,6000000.0
2268,378,1,30104000.927406415,15000000.0,-25000000.0,-7500000.0
2269,378,2,25317962.908416126,-20000000.0,4000000.0,15000000.0
2270,378,3,17029372.39393445,8000000.0,15000000.0,-1000000.0
2271,378,4,40078061.585357115,2000000.0,-40000000.0,-1500000.0
2272,378,5,22392870.317461517,-1200000.0,-10000000.0,20000000.0
2273,378,6,25722368.441566374,800000.0,-25000000.0,6000000.0
2274,379,1,30103991.370357968,15000000.0,-25000000.0,-7500000.0
2275,379,2,25317968.434117336,-20000000.0,4000000.0,15000000.0
2276,379,3,17029365.031230852,8000000.0,15000000.0,-1000000.0
2277,379,4,40078072.90245037,2000000.0,-40000000.0,-1500000.0
2278,379,5,22392872.44807312,-1200000.0,-10000000.0,20000000.0
2279,379,6,25722382.33760918,800000.0,-25000000.0,6000000.0
2280,380,1,30103996.704499412,15000000.0,-25000000.0,-7500000.0
2281,380,2,25317978.420560665,-20000000.0,4000000.0,15000000.0
2282,380,3,17029370.853683054,8000000.0,15000000.0,-1000000.0
2283,380,4,40078068.671656035,2000000.0,-40000000.0,-1500000.0
2284,380,5,22392855.933743548,-1200000.0,-10000000.0,20000000.0
2285,380,6,25722381.168176323,800000.0,-25000000.0,6000000.0
2286,381,1,30104004.195217587,15000000.0,-25000000.0,-7500000.0
2287,381,2,25317974.964178983,-20000000.0,4000000.0,15000000.0
2288,381,3,17029375.00656447,8000000.0,15000000.0,-1000000.0
2289,381,4,40078053.0908216,2000000.0,-40000000.0,-1500000.0
2290,381,5,22392858.276849493,-1200000.0,-10000000.0,20000000.0
2291,381,6,25722368.52256946,800000.0,-25000000.0,6000000.0
2292,382,1,30103993.724408794,15000000.0,-25000000.0,-7500000.0
2293,382,2,25317961.436436974,-20000000.0,4000000.0,15000000.0
2294,382,3,17029363.101989992,8000000.0,15000000.0,-1000000.0
2295,382,4,40078056.96073433,2000000.0,-40000000.0,-1500000.0
2296,382,5,22392865.34581846,-1200000.0,-10000000.0,20000000.0
2297,382,6,25722396.967644896,800000.0,-25000000.0,6000000.0
2298,383,1,30103990.767328333,15000000.0,-25000000.0,-7500000.0
2299,383,2,25317963.592354648,-20000000.0,4000000.0,15000000.0
2300,383,3,17029362.616887547,8000000.0,15000000.0,-1000000.0
2301,383,4,40078066.82937572,2000000.0,-40000000.0,-1500000.0
2302,383,5,22392859.2893736,-1200000.0,-10000000.0,20000000.0
2303,383,6,25722380.897808556,800000.0,-25000000.0,6000000.0
2304,384,1,30104002.612164628,15000000.0,-25000000.0,-7500000.0
2305,384,2,25317979.181171846,-20000000.0,4000000.0,15000000.0
2306,384,3,17029364.848406646,8000000.0,15000000.0,-1000000.0
2307,384,4,40078072.35269849,2000000.0,-40000000.0,-1500000.0
2308,384,5,22392856.44828294,-1200000.0,-10000000.0,20000000.0
2309,384,6,25722393.33103152,800000.0,-25000000.0,6000000.0
2310,385,1,30103999.504787087,15000000.0,-25000000.0,-7500000.0
2311,385,2,25317978.466473214,-20000000.0,4000000.0,15000000.0
2312,385,3,17029374.574289285,8000000.0,15000000.0,-1000000.0
2313,385,4,40078049.5494231,2000000.0,-40000000.0,-1500000.0
2314,385,5,22392857.51813457,-1200000.0,-10000000.0,20000000.0
2315,385,6,25722379.326286353,800000.0,-25000000.0,6000000.0
2316,386,1,30104004.105402358,15000000.0,-25000000.0,-7500000.0
2317,386,2,25317956.05986398,-20000000.0,4000000.0,15000000.0
2318,386,3,17029367.119789194,8000000.0,15000000.0,-1000000.0
2319,386,4,40078073.68761564,2000000.0,-40000000.0,-1500000.0
2320,386,5,22392856.429997884,-1200000.0,-10000000.0,20000000.0
2321,386,6,25722370.944995526,800000.0,-25000000.0,6000000.0
2322,387,1,30104003.42506712,15000000.0,-25000000.0,-7500000.0
2323,387,2,25317979.65533542,-20000000.0,4000000.0,15000000.0
2324,387,3,17029381.74667246,8000000.0,15000000.0,-1000000.0
2325,387,4,40078049.7495843,2000000.0,-40000000.0,-1500000.0
2326,387,5,22392866.446399253,-1200000.0,-10000000.0,20000000.0
2327,387,6,25722372.463525563,800000.0,-25000000.0,6000000.0
2328,388,1,30104015.65109431,15000000.0,-25000000.0,-7500000.0
2329,388,2,25317959.778633308,-20000000.0,4000000.0,15000000.0
2330,388,3,17029383.48682107,8000000.0,15000000.0,-1000000.0
2331,388,4,40078051.405597046,2000000.0,-40000000.0,-1500000.0
2332,388,5,22392845.648175675,-1200000.0,-10000000.0,20000000.0
2333,388,6,25722364.895408973,800000.0,-25000000.0,6000000.0
2334,389,1,30103999.407591354,15000000.0,-25000000.0,-7500000.0
2335,389,2,25317968.184149325,-20000000.0,4000000.0,15000000.0
2336,389,3,17029373.48113937,8000000.0,15000000.0,-1000000.0
2337,389,4,40078045.076968476,2000000.0,-40000000.0,-1500000.0
2338,389,5,22392851.879565906,-1200000.0,-10000000.0,20000000.0
2339,389,6,25722383.356386144,800000.0,-25000000.0,6000000.0
2340,390,1,30103996.375604056,15000000.0,-25000000.0,-7500000.0
2341,390,2,25317967.430131,-20000000.0,4000000.0,15000000.0
2342,390,3,17029387.592849497,8000000.0,15000000.0,-1000000.0
2343,390,4,40078056.889804825,2000000.0,-40000000.0,-1500000.0
2344,390,5,22392853.755896788,-1200000.0,-10000000.0,20000000.0
2345,390,6,25722373.667465445,800000.0,-25000000.0,6000000.0
2346,391,1,30103992.414721247,15000000.0,-25000000.0,-7500000.0
2347,391,2,25317967.978999626,-20000000.0,4000000.0,15000000.0
2348,391,3,17029386.809102338,8000000.0,15000000.0,-1000000.0
2349,391,4,40078060.08188824,2000000.0,-40000000.0,-1500000.0
2350,391,5,22392860.69255317,-1200000.0,-10000000.0,20000000.0
2351,391,6,25722382.446733274,800000.0,-25000000.0,6000000.0
2352,392,1,30103986.77307212,15000000.0,-25000000.0,-7500000.0
2353,392,2,25317981.68550784,-20000000.0,4000000.0,15000000.0
2354,392,3,17029377.35413221,8000000.0,15000000.0,-1000000.0
2355,392,4,40078056.24244683,2000000.0,-40000000.0,-1500000.0
2356,392,5,22392865.418772474,-1200000.0,-10000000.0,20000000.0
2357,392,6,25722374.42264081,800000.0,-25000000.0,6000000.0
2358,393,1,30103980.434597097,15000000.0,-25000000.0,-7500000.0
2359,393,2,25317981.09984291,-20000000.0,4000000.0,15000000.0
2360,393,3,17029387.005678017,8000000.0,15000000.0,-1000000.0
2361,393,4,40078047.6628101,2000000.0,-40000000.0,-1500000.0
2362,393,5,22392868.70065177,-1200000.0,-10000000.0,20000000.0
2363,393,6,25722367.196669288,800000.0,-25000000.0,6000000.0
2364,394,1,30103984.473569125,15000000.0,-25000000.0,-7500000.0
2365,394,2,25317983.897275053,-20000000.0,4000000.0,15000000.0
2366,394,3,17029396.09039552,8000000.0,15000000.0,-1000000.0
2367,394,4,40078050.57316036,2000000.0,-40000000.0,-1500000.0
2368,394,5,22392855.237021472,-1200000.0,-10000000.0,20000000.0
2369,394,6,25722359.30314506,800000.0,-25000000.0,6000000.0
2370,395,1,30103999.304534923,15000000.0,-25000000.0,-7500000.0
2371,395,2,25317980.279873393,-20000000.0,4000000.0,15000000.0
2372,395,3,17029396.676493827,8000000.0,15000000.0,-1000000.0
2373,395,4,40078064.25947951,2000000.0,-40000000.0,-1500000.0
2374,395,5,22392854.387860708,-1200000.0,-10000000.0,20000000.0
2375,395,6,25722349.939123657,800000.0,-25000000.0,6000000.0
2376,396,1,30103983.55184846,15000000.0,-25000000.0,-7500000.0
2377,396,2,25317977.970881376,-20000000.0,4000000.0,15000000.0
2378,396,3,17029375.658229295,8000000.0,15000000.0,-1000000.0
2379,396,4,40078052.78655923,2000000.0,-40000000.0,-1500000.0
2380,396,5,22392844.50428921,-1200000.0,-10000000.0,20000000.0
2381,396,6,25722368.79163945,800000.0,-25000000.0,6000000.0
2382,397,1,30104006.261806287,15000000.0,-25000000.0,-7500000.0
2383,397,2,25317974.779501047,-20000000.0,4000000.0,15000000.0
2384,397,3,17029396.940774996,8000000.0,15000000.0,-1000000.0
2385,397,4,40078046.10462604,2000000.0,-40000000.0,-1500000.0
2386,397,5,22392859.45288981,-1200000.0,-10000000.0,20000000.0
2387,397,6,25722367.074822024,800000.0,-25000000.0,6000000.0
2388,398,1,30103987.979317922,15000000.0,-25000000.0,-7500000.0
2389,398,2,25317976.003636144,-20000000.0,4000000.0,15000000.0
2390,398,3,17029379.64578511,8000000.0,15000000.0,-1000000.0
2391,398,4,40078049.40036542,2000000.0,-40000000.0,-1500000.0
2392,398,5,22392846.339617882,-1200000.0,-10000000.0,20000000.0
2393,398,6,25722375.992179733,800000.0,-25000000.0,6000000.0
2394,399,1,30103985.840394024,15000000.0,-25000000.0,-7500000.0
2395,399,2,25317974.006721813,-20000000.0,4000000.0,15000000.0
2396,399,3,17029382.97768472,8000000.0,15000000.0,-1000000.0
2397,399,4,40078054.32125255,2000000.0,-40000000.0,-1500000.0
2398,399,5,22392869.28632821,-1200000.0,-10000000.0,20000000.0
2399,399,6,25722367.028929614,800000.0,-25000000.0,6000000.0
2400,400,1,30103998.32651232,15000000.0,-25000000.0,-7500000.0
2401,400,2,25317965.212255944,-20000000.0,4000000.0,15000000.0
2402,400,3,17029396.805909626,8000000.0,15000000.0,-1000000.0
2403,400,4,40078045.01018971,2000000.0,-40000000.0,-1500000.0
2404,400,5,22392855.47483763,-1200000.0,-10000000.0,20000000.0
2405,400,6,25722352.15622724,800000.0,-25000000.0,6000000.0
